"No.","Time","Source","Destination","Protocol","Length","Info"
"42","3.197958","10.3.162.105","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"43","3.201687","10.3.162.105","224.0.0.252","LLMNR","66","Standard query 0x41d1 A isatap"
"44","3.207473","10.3.162.105","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"45","3.208420","10.3.162.105","224.0.0.252","LLMNR","67","Standard query 0x11f2 ANY Owen-PC"
"46","3.229425","10.3.162.105","255.255.255.255","DHCP","342","DHCP Inform   - Transaction ID 0xf5317704"
"47","3.232425","10.3.162.105","224.0.0.252","LLMNR","64","Standard query 0xe73e A wpad"
"48","3.283643","10.3.162.105","224.0.0.252","LLMNR","64","Standard query 0xb3f6 A wpad"
"49","3.308663","10.3.162.105","224.0.0.252","LLMNR","67","Standard query 0x11f2 ANY Owen-PC"
"50","3.332667","10.3.162.105","224.0.0.252","LLMNR","64","Standard query 0xe73e A wpad"
"51","3.401900","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"52","3.483899","10.3.162.105","10.3.162.255","NBNS","92","Name query NB WPAD<00>"
"53","3.532780","10.3.162.105","10.3.162.255","NBNS","92","Name query NB WPAD<00>"
"54","3.666469","10.3.162.105","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"55","4.151569","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"56","4.233567","10.3.162.105","10.3.162.255","NBNS","92","Name query NB WPAD<00>"
"57","4.282559","10.3.162.105","10.3.162.255","NBNS","92","Name query NB WPAD<00>"
"58","4.901602","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"59","4.983605","10.3.162.105","10.3.162.255","NBNS","92","Name query NB WPAD<00>"
"60","5.032604","10.3.162.105","10.3.162.255","NBNS","92","Name query NB WPAD<00>"
"61","5.745255","10.3.162.105","224.0.0.252","LLMNR","66","Standard query 0xf468 A isatap"
"62","5.844828","10.3.162.105","224.0.0.252","LLMNR","66","Standard query 0xf468 A isatap"
"63","6.044873","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"64","6.229631","10.3.162.105","255.255.255.255","DHCP","342","DHCP Inform   - Transaction ID 0xf5317704"
"65","6.794663","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"66","7.544730","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"67","8.295398","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"68","9.044759","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"69","9.794798","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"70","10.545244","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"71","11.294863","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"72","12.044892","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"73","12.795478","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"74","13.544960","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"75","14.294997","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"76","15.045686","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"77","15.795047","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"78","16.545095","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"79","17.296548","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"80","18.046136","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"81","18.796177","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"82","19.547139","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"83","20.297263","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"84","21.047239","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"85","21.797715","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"86","22.547333","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"87","23.297371","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"88","24.047831","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"89","24.797443","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"90","25.547465","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"91","26.298127","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"92","27.047532","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"93","27.797576","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"94","28.548434","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"95","29.297620","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"96","30.047664","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"97","30.284775","10.3.162.105","10.3.162.255","NBNS","92","Name query NB WPAD<00>"
"98","30.798096","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"99","31.034702","10.3.162.105","10.3.162.255","NBNS","92","Name query NB WPAD<00>"
"100","31.547720","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"101","31.784729","10.3.162.105","10.3.162.255","NBNS","92","Name query NB WPAD<00>"
"102","32.297743","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"103","33.049086","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"104","33.798816","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"105","34.548853","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"106","35.302861","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"107","36.052873","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"108","36.802913","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"109","37.553441","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"110","38.303008","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"111","39.053043","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"112","39.803518","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"113","40.553103","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"114","41.303140","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"115","42.053830","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"116","42.803189","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"117","43.553233","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"118","44.303700","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"119","45.053289","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"120","45.803326","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"121","46.553790","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"122","47.303378","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"123","48.053433","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"124","48.803940","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"125","49.553476","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"126","50.303514","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"127","51.054366","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"128","51.803581","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"129","52.553609","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"130","53.304053","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"131","54.053677","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"132","54.803700","10.3.162.105","10.3.162.255","NBNS","92","Name query NB ISATAP<00>"
"133","92.538679","10.3.162.105","10.3.162.255","NBNS","92","Name query NB WPAD<00>"
"134","92.544627","10.3.162.105","255.255.255.255","DHCP","342","DHCP Inform   - Transaction ID 0x8e82ce20"
"135","93.288334","10.3.162.105","10.3.162.255","NBNS","92","Name query NB WPAD<00>"
"136","94.038370","10.3.162.105","10.3.162.255","NBNS","92","Name query NB WPAD<00>"
"137","95.544415","10.3.162.105","255.255.255.255","DHCP","342","DHCP Inform   - Transaction ID 0x8e82ce20"
"138","213.762431","10.3.162.105","10.3.162.2","DNS","85","Standard query 0x966a A teredo.ipv6.microsoft.com"
"139","213.762490","10.3.162.105","10.3.162.2","DNS","85","Standard query 0x966a A teredo.ipv6.microsoft.com"
"140","213.762515","10.3.162.105","10.3.162.2","DNS","85","Standard query 0x966a A teredo.ipv6.microsoft.com"
"141","213.762538","10.3.162.105","10.3.162.2","DNS","85","Standard query 0x966a A teredo.ipv6.microsoft.com"
"142","214.132079","10.3.162.2","10.3.162.105","DNS","187","Standard query response 0x966a No such name A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net SOA admin.nsatc.net"
"143","214.379186","10.3.162.2","10.3.162.105","DNS","187","Standard query response 0x966a No such name A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net SOA admin.nsatc.net"
"144","214.379240","10.3.162.2","10.3.162.105","DNS","187","Standard query response 0x966a No such name A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net SOA admin.nsatc.net"
"145","214.379261","10.3.162.2","10.3.162.105","DNS","187","Standard query response 0x966a No such name A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net SOA admin.nsatc.net"
"146","216.762986","10.3.162.105","10.3.162.2","DNS","85","Standard query 0x966a A teredo.ipv6.microsoft.com"
"147","216.763027","10.3.162.105","10.3.162.2","DNS","85","Standard query 0x966a A teredo.ipv6.microsoft.com"
"148","216.763050","10.3.162.105","10.3.162.2","DNS","85","Standard query 0x966a A teredo.ipv6.microsoft.com"
"149","216.763075","10.3.162.105","10.3.162.2","DNS","85","Standard query 0x966a A teredo.ipv6.microsoft.com"
"150","216.824198","10.3.162.2","10.3.162.105","DNS","187","Standard query response 0x966a No such name A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net SOA admin.nsatc.net"
"151","216.920783","10.3.162.2","10.3.162.105","DNS","187","Standard query response 0x966a No such name A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net SOA admin.nsatc.net"
"152","216.920803","10.3.162.2","10.3.162.105","DNS","187","Standard query response 0x966a No such name A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net SOA admin.nsatc.net"
"153","216.920824","10.3.162.2","10.3.162.105","DNS","187","Standard query response 0x966a No such name A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net SOA admin.nsatc.net"
"154","219.766600","10.3.162.105","10.3.162.2","DNS","85","Standard query 0x966a A teredo.ipv6.microsoft.com"
"155","219.766647","10.3.162.105","10.3.162.2","DNS","85","Standard query 0x966a A teredo.ipv6.microsoft.com"
"156","219.766674","10.3.162.105","10.3.162.2","DNS","85","Standard query 0x966a A teredo.ipv6.microsoft.com"
"157","219.766702","10.3.162.105","10.3.162.2","DNS","85","Standard query 0x966a A teredo.ipv6.microsoft.com"
"158","219.828135","10.3.162.2","10.3.162.105","DNS","187","Standard query response 0x966a No such name A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net SOA admin.nsatc.net"
"159","220.141569","10.3.162.2","10.3.162.105","DNS","187","Standard query response 0x966a No such name A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net SOA admin.nsatc.net"
"160","220.141592","10.3.162.2","10.3.162.105","DNS","187","Standard query response 0x966a No such name A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net SOA admin.nsatc.net"
"161","220.141611","10.3.162.2","10.3.162.105","DNS","187","Standard query response 0x966a No such name A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net SOA admin.nsatc.net"
"162","222.766902","10.3.162.105","10.3.162.2","DNS","85","Standard query 0x966a A teredo.ipv6.microsoft.com"
"163","223.130629","10.3.162.2","10.3.162.105","DNS","187","Standard query response 0x966a No such name A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net SOA admin.nsatc.net"
"164","454.630381","10.3.162.105","10.3.162.2","DNS","75","Standard query 0x9e5f A mail.google.com"
"165","454.732461","10.3.162.2","10.3.162.105","DNS","134","Standard query response 0x9e5f A mail.google.com CNAME googlemail.l.google.com A 74.125.226.181 A 74.125.226.182"
"166","454.734849","10.3.162.105","74.125.226.181","TCP","66","62588  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"167","455.025347","74.125.226.181","10.3.162.105","TCP","66","80  >  62588 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1367 SACK_PERM=1 WS=128"
"168","455.026216","10.3.162.105","74.125.226.181","TCP","54","62588  >  80 [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"169","455.026251","10.3.162.105","74.125.226.181","HTTP","811","GET / HTTP/1.1 "
"170","455.167385","74.125.226.181","10.3.162.105","TCP","54","80  >  62588 [ACK] Seq=1 Ack=758 Win=44416 Len=0"
"171","455.422445","74.125.226.181","10.3.162.105","HTTP","674","HTTP/1.1 200 OK  (text/html)"
"172","455.487352","10.3.162.105","74.125.226.181","HTTP","816","GET /mail/ HTTP/1.1 "
"173","455.584388","74.125.226.181","10.3.162.105","TCP","54","80  >  62588 [ACK] Seq=621 Ack=1520 Win=45952 Len=0"
"174","455.832712","74.125.226.181","10.3.162.105","HTTP","641","HTTP/1.1 302 Moved Temporarily  (text/html)"
"175","455.839890","10.3.162.105","74.125.226.181","TCP","66","62589  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"176","455.899360","74.125.226.181","10.3.162.105","TCP","66","443  >  62589 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1367 SACK_PERM=1 WS=128"
"177","455.900223","10.3.162.105","74.125.226.181","TCP","54","62589  >  443 [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"178","455.907243","10.3.162.105","74.125.226.181","TLSv1.2","211","Client Hello"
"179","456.044538","10.3.162.105","74.125.226.181","TCP","54","62588  >  80 [ACK] Seq=1520 Ack=1208 Win=64408 Len=0"
"180","456.047841","74.125.226.181","10.3.162.105","TCP","54","443  >  62589 [ACK] Seq=1 Ack=158 Win=44032 Len=0"
"181","456.048265","74.125.226.181","10.3.162.105","TLSv1.2","1421","Server Hello"
"182","456.096119","74.125.226.181","10.3.162.105","TCP","1421","443  >  62589 [ACK] Seq=1368 Ack=158 Win=44032 Len=1367 [TCP segment of a reassembled PDU]"
"183","456.096218","74.125.226.181","10.3.162.105","TLSv1.2","487","Certificate, Server Key Exchange, Server Hello Done"
"184","456.096958","10.3.162.105","74.125.226.181","TCP","54","62589  >  443 [ACK] Seq=158 Ack=2735 Win=65616 Len=0"
"185","456.150504","10.3.162.105","74.125.226.181","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"186","456.241838","74.125.226.181","10.3.162.105","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"187","456.291371","10.3.162.105","74.125.226.181","TLSv1.2","845","Application Data"
"188","456.386145","74.125.226.181","10.3.162.105","TLSv1.2","1145","Application Data"
"189","456.390974","10.3.162.105","10.3.162.2","DNS","79","Standard query 0x9375 A accounts.google.com"
"190","456.391018","10.3.162.105","10.3.162.2","DNS","79","Standard query 0x9375 A accounts.google.com"
"191","456.391042","10.3.162.105","10.3.162.2","DNS","79","Standard query 0x9375 A accounts.google.com"
"192","456.391065","10.3.162.105","10.3.162.2","DNS","79","Standard query 0x9375 A accounts.google.com"
"193","456.475726","10.3.162.2","10.3.162.105","DNS","120","Standard query response 0x9375 A accounts.google.com CNAME accounts.l.google.com A 216.58.219.237"
"194","456.477275","10.3.162.105","216.58.219.237","TCP","66","62590  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"195","456.574824","10.3.162.2","10.3.162.105","DNS","120","Standard query response 0x9375 A accounts.google.com CNAME accounts.l.google.com A 216.58.219.237"
"196","456.574842","10.3.162.2","10.3.162.105","DNS","120","Standard query response 0x9375 A accounts.google.com CNAME accounts.l.google.com A 216.58.219.237"
"197","456.574859","10.3.162.2","10.3.162.105","DNS","120","Standard query response 0x9375 A accounts.google.com CNAME accounts.l.google.com A 216.58.219.237"
"198","456.590540","10.3.162.105","74.125.226.181","TCP","54","62589  >  443 [ACK] Seq=1075 Ack=4310 Win=65616 Len=0"
"199","456.638497","216.58.219.237","10.3.162.105","TCP","66","443  >  62590 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1367 SACK_PERM=1 WS=128"
"200","456.639366","10.3.162.105","216.58.219.237","TCP","54","62590  >  443 [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"201","456.640172","10.3.162.105","216.58.219.237","TLSv1.2","215","Client Hello"
"202","456.783384","216.58.219.237","10.3.162.105","TCP","54","443  >  62590 [ACK] Seq=1 Ack=162 Win=44032 Len=0"
"203","456.785286","216.58.219.237","10.3.162.105","TLSv1.2","1421","Server Hello"
"204","456.833161","216.58.219.237","10.3.162.105","TCP","1421","443  >  62590 [ACK] Seq=1368 Ack=162 Win=44032 Len=1367 [TCP segment of a reassembled PDU]"
"205","456.833268","216.58.219.237","10.3.162.105","TLSv1.2","874","Certificate, Server Key Exchange, Server Hello Done"
"206","456.834035","10.3.162.105","216.58.219.237","TCP","54","62590  >  443 [ACK] Seq=162 Ack=2735 Win=65616 Len=0"
"207","456.884963","10.3.162.105","216.58.219.237","TLSv1.2","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"208","456.976340","216.58.219.237","10.3.162.105","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message"
"209","456.982789","10.3.162.105","216.58.219.237","TLSv1.2","1003","Application Data"
"210","457.062032","216.58.219.237","10.3.162.105","TLSv1.2","987","Application Data"
"211","457.068009","10.3.162.105","74.125.226.181","TLSv1.2","868","Application Data"
"212","457.128243","74.125.226.181","10.3.162.105","TLSv1.2","731","Application Data"
"213","457.130964","10.3.162.105","10.3.162.2","DNS","73","Standard query 0x217d A www.gmail.com"
"214","457.131017","10.3.162.105","10.3.162.2","DNS","73","Standard query 0x217d A www.gmail.com"
"215","457.131040","10.3.162.105","10.3.162.2","DNS","73","Standard query 0x217d A www.gmail.com"
"216","457.131063","10.3.162.105","10.3.162.2","DNS","73","Standard query 0x217d A www.gmail.com"
"217","457.217990","10.3.162.2","10.3.162.105","DNS","158","Standard query response 0x217d A www.gmail.com CNAME mail.google.com CNAME googlemail.l.google.com A 74.125.226.85 A 74.125.226.86"
"218","457.219473","10.3.162.105","74.125.226.85","TCP","66","62591  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"219","457.261334","10.3.162.105","216.58.219.237","TCP","54","62590  >  443 [ACK] Seq=1261 Ack=4563 Win=65616 Len=0"
"220","457.279578","10.3.162.2","10.3.162.105","DNS","158","Standard query response 0x217d A www.gmail.com CNAME mail.google.com CNAME googlemail.l.google.com A 74.125.226.85 A 74.125.226.86"
"221","457.327704","10.3.162.2","10.3.162.105","DNS","158","Standard query response 0x217d A www.gmail.com CNAME mail.google.com CNAME googlemail.l.google.com A 74.125.226.85 A 74.125.226.86"
"222","457.327788","10.3.162.2","10.3.162.105","DNS","158","Standard query response 0x217d A www.gmail.com CNAME mail.google.com CNAME googlemail.l.google.com A 74.125.226.85 A 74.125.226.86"
"223","457.339337","10.3.162.105","74.125.226.181","TCP","54","62589  >  443 [ACK] Seq=1889 Ack=4987 Win=64936 Len=0"
"224","457.387220","74.125.226.85","10.3.162.105","TCP","66","443  >  62591 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1367 SACK_PERM=1 WS=128"
"225","457.388092","10.3.162.105","74.125.226.85","TCP","54","62591  >  443 [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"226","457.388906","10.3.162.105","74.125.226.85","TLSv1.2","209","Client Hello"
"227","457.533828","74.125.226.85","10.3.162.105","TCP","54","443  >  62591 [ACK] Seq=1 Ack=156 Win=44032 Len=0"
"228","457.535564","74.125.226.85","10.3.162.105","TLSv1.2","1421","Server Hello"
"229","457.583466","74.125.226.85","10.3.162.105","TCP","1421","443  >  62591 [ACK] Seq=1368 Ack=156 Win=44032 Len=1367 [TCP segment of a reassembled PDU]"
"230","457.583569","74.125.226.85","10.3.162.105","TLSv1.2","839","Certificate, Server Key Exchange, Server Hello Done"
"231","457.584337","10.3.162.105","74.125.226.85","TCP","54","62591  >  443 [ACK] Seq=156 Ack=2735 Win=65616 Len=0"
"232","457.634118","10.3.162.105","74.125.226.85","TLSv1.2","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"233","457.729867","74.125.226.85","10.3.162.105","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message"
"234","457.735551","10.3.162.105","74.125.226.85","TLSv1.2","619","Application Data"
"235","457.817265","74.125.226.85","10.3.162.105","TLSv1.2","1419","Application Data"
"236","457.817497","74.125.226.85","10.3.162.105","TLSv1.2","1419","Application Data"
"237","457.818131","10.3.162.105","74.125.226.85","TCP","54","62591  >  443 [ACK] Seq=871 Ack=6325 Win=65616 Len=0"
"238","457.830581","10.3.162.105","74.125.226.85","TCP","66","62592  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"239","457.831667","10.3.162.105","10.3.162.2","DNS","74","Standard query 0xbb24 A www.google.com"
"240","457.831719","10.3.162.105","10.3.162.2","DNS","74","Standard query 0xbb24 A www.google.com"
"241","457.831745","10.3.162.105","10.3.162.2","DNS","74","Standard query 0xbb24 A www.google.com"
"242","457.831822","10.3.162.105","10.3.162.2","DNS","74","Standard query 0xbb24 A www.google.com"
"243","457.833183","10.3.162.105","10.3.162.2","DNS","80","Standard query 0x217d A fonts.googleapis.com"
"244","457.833222","10.3.162.105","10.3.162.2","DNS","80","Standard query 0x217d A fonts.googleapis.com"
"245","457.833245","10.3.162.105","10.3.162.2","DNS","80","Standard query 0x217d A fonts.googleapis.com"
"246","457.833270","10.3.162.105","10.3.162.2","DNS","80","Standard query 0x217d A fonts.googleapis.com"
"247","457.865249","74.125.226.85","10.3.162.105","TLSv1.2","1419","Application Data"
"248","457.865358","74.125.226.85","10.3.162.105","TLSv1.2","1003","Application Data"
"249","457.866123","10.3.162.105","74.125.226.85","TCP","54","62591  >  443 [ACK] Seq=871 Ack=8639 Win=65616 Len=0"
"250","457.913030","74.125.226.85","10.3.162.105","TCP","66","443  >  62592 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1367 SACK_PERM=1 WS=128"
