"No.","Time","Source","Destination","Protocol","Length","Info"
"130","165.917965","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=5469 Win=65536 Len=0"
"131","165.917966","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=8203 Win=65536 Len=0"
"132","165.922113","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=9570 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"133","165.922883","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=10937 Win=65536 Len=0"
"134","165.927715","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=10937 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"135","165.927802","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=12304 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"136","165.927988","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=13671 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"137","165.928054","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=15038 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"138","165.928104","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=16405 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"139","165.928500","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=13671 Win=65536 Len=0"
"140","165.928500","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=16405 Win=65536 Len=0"
"141","165.931745","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=17772 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"142","165.931820","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=19139 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"143","165.932537","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=19139 Win=65536 Len=0"
"144","165.937457","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=20506 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"145","165.937531","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=21873 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"146","165.937754","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=23240 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"147","165.937819","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=24607 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"148","165.937881","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=25974 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"149","165.938252","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=21873 Win=65536 Len=0"
"150","165.938253","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=24607 Win=65536 Len=0"
"151","165.938254","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=27341 Win=65536 Len=0"
"152","165.941556","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=27341 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"153","165.941633","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=28708 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"154","165.942349","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=30075 Win=65536 Len=0"
"155","165.946990","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=30075 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"156","165.947058","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [PSH, ACK] Seq=31442 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"157","165.947374","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=32809 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"158","165.947450","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=34176 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"159","165.947653","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=35543 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"160","165.947712","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=36910 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"161","165.947779","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=32809 Win=65536 Len=0"
"162","165.947779","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=35543 Win=65536 Len=0"
"163","165.948627","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=38277 Win=65536 Len=0"
"164","165.951139","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=38277 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"165","165.951224","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=39644 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"166","165.951469","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=41011 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"167","165.951533","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=42378 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"168","165.951923","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=41011 Win=65536 Len=0"
"169","165.951923","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=43745 Win=65536 Len=0"
"170","165.956778","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=43745 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"171","165.956853","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=45112 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"172","165.957584","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=46479 Win=65536 Len=0"
"173","165.957742","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=46479 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"174","165.957979","23.67.252.42","192.168.137.83","TCP","1421","80  >  49161 [ACK] Seq=47846 Ack=218 Win=15680 Len=1367 [TCP segment of a reassembled PDU]"
"175","165.958154","23.67.252.42","192.168.137.83","HTTP","1195","HTTP/1.1 200 OK "
"176","165.958489","192.168.137.83","23.67.252.42","TCP","60","49161  >  80 [ACK] Seq=218 Ack=49213 Win=65536 Len=0"
"177","165.988354","23.67.252.42","192.168.137.83","TCP","1195","[TCP Retransmission] 80  >  49161 [PSH, ACK] Seq=49213 Ack=218 Win=15680 Len=1141"
"178","165.989139","192.168.137.83","23.67.252.42","TCP","66","49161  >  80 [ACK] Seq=218 Ack=50354 Win=64256 Len=0 SLE=49213 SRE=50354"
"179","166.022301","192.168.137.83","173.216.240.56","TLSv1.2","299","Application Data"
"180","166.148924","173.216.240.56","192.168.137.83","TCP","1421","443  >  49160 [ACK] Seq=1074 Ack=737 Win=17856 Len=1367 [TCP segment of a reassembled PDU]"
"181","166.149796","173.216.240.56","192.168.137.83","TCP","1421","443  >  49160 [ACK] Seq=2441 Ack=737 Win=17856 Len=1367 [TCP segment of a reassembled PDU]"
"182","166.149901","173.216.240.56","192.168.137.83","TCP","1421","443  >  49160 [ACK] Seq=3808 Ack=737 Win=17856 Len=1367 [TCP segment of a reassembled PDU]"
"183","166.150581","192.168.137.83","173.216.240.56","TCP","60","49160  >  443 [ACK] Seq=737 Ack=3808 Win=65616 Len=0"
"184","166.153720","173.216.240.56","192.168.137.83","TCP","1421","443  >  49160 [ACK] Seq=5175 Ack=737 Win=17856 Len=1367 [TCP segment of a reassembled PDU]"
"185","166.153847","173.216.240.56","192.168.137.83","TCP","1421","443  >  49160 [ACK] Seq=6542 Ack=737 Win=17856 Len=1367 [TCP segment of a reassembled PDU]"
"186","166.154506","192.168.137.83","173.216.240.56","TCP","60","49160  >  443 [ACK] Seq=737 Ack=6542 Win=65616 Len=0"
"187","166.155156","173.216.240.56","192.168.137.83","TCP","1421","443  >  49160 [ACK] Seq=7909 Ack=737 Win=17856 Len=1367 [TCP segment of a reassembled PDU]"
"188","166.155262","173.216.240.56","192.168.137.83","TCP","1421","443  >  49160 [ACK] Seq=9276 Ack=737 Win=17856 Len=1367 [TCP segment of a reassembled PDU]"
"189","166.155384","173.216.240.56","192.168.137.83","TCP","1421","443  >  49160 [ACK] Seq=10643 Ack=737 Win=17856 Len=1367 [TCP segment of a reassembled PDU]"
"190","166.156087","192.168.137.83","173.216.240.56","TCP","60","49160  >  443 [ACK] Seq=737 Ack=9276 Win=65616 Len=0"
"191","166.156088","192.168.137.83","173.216.240.56","TCP","60","49160  >  443 [ACK] Seq=737 Ack=12010 Win=65616 Len=0"
"192","166.156142","173.216.240.56","192.168.137.83","TCP","1421","443  >  49160 [ACK] Seq=12010 Ack=737 Win=17856 Len=1367 [TCP segment of a reassembled PDU]"
"193","166.159570","173.216.240.56","192.168.137.83","TCP","1421","443  >  49160 [ACK] Seq=13377 Ack=737 Win=17856 Len=1367 [TCP segment of a reassembled PDU]"
"194","166.159688","173.216.240.56","192.168.137.83","TCP","1421","443  >  49160 [ACK] Seq=14744 Ack=737 Win=17856 Len=1367 [TCP segment of a reassembled PDU]"
"195","166.159769","173.216.240.56","192.168.137.83","TCP","1421","443  >  49160 [ACK] Seq=16111 Ack=737 Win=17856 Len=1367 [TCP segment of a reassembled PDU]"
"196","166.160338","192.168.137.83","173.216.240.56","TCP","60","49160  >  443 [ACK] Seq=737 Ack=14744 Win=65616 Len=0"
"197","166.160339","192.168.137.83","173.216.240.56","TCP","60","49160  >  443 [ACK] Seq=737 Ack=17478 Win=65616 Len=0"
