"No.","Time","Source","Destination","Protocol","Length","Info"
"55","1.352620","62.75.195.236","192.168.138.158","TCP","1411","80  >  49186 [PSH, ACK] Seq=15233 Ack=688 Win=64240 Len=1357 [TCP segment of a reassembled PDU]"
"56","1.352788","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=16590 Win=64240 Len=0"
"57","1.352793","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=16590 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"58","1.355279","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=17957 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"59","1.355524","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=19324 Win=64240 Len=0"
"60","1.365958","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=19324 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"61","1.366396","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=20691 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"62","1.366715","62.75.195.236","192.168.138.158","TCP","1514","80  >  49186 [ACK] Seq=22058 Ack=688 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"63","1.366732","62.75.195.236","192.168.138.158","TCP","1328","80  >  49186 [PSH, ACK] Seq=23518 Ack=688 Win=64240 Len=1274 [TCP segment of a reassembled PDU]"
"64","1.366738","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=24792 Win=64240 Len=0"
"65","1.367215","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=24792 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"66","1.368780","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=26159 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"67","1.369228","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=27526 Win=64240 Len=0"
"68","1.379549","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=27526 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"69","1.382135","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=28893 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"70","1.383664","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=30260 Win=64240 Len=0"
"71","1.471040","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=30260 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"72","1.482517","62.75.195.236","192.168.138.158","TCP","1514","80  >  49186 [ACK] Seq=31627 Ack=688 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"73","1.482532","62.75.195.236","192.168.138.158","TCP","1328","80  >  49186 [PSH, ACK] Seq=33087 Ack=688 Win=64240 Len=1274 [TCP segment of a reassembled PDU]"
"74","1.482534","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=34361 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"75","1.482537","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=34361 Win=64240 Len=0"
"76","1.482730","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=35728 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"77","1.482887","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=37095 Win=64240 Len=0"
"78","1.484428","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=37095 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"79","1.484974","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=38462 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"80","1.485023","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=39829 Win=61506 Len=0"
"81","1.494973","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=39829 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"82","1.494987","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=41196 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"83","1.495088","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=42563 Win=58772 Len=0"
"84","1.495743","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=42563 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"85","1.495854","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=43930 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"86","1.495939","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=45297 Win=56038 Len=0"
"87","1.495943","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=45297 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"88","1.496086","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=46664 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"89","1.496150","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=48031 Win=53304 Len=0"
"90","1.496369","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=48031 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"91","1.496468","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=49398 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"92","1.496731","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=50765 Win=50570 Len=0"
"93","1.497963","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=50765 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"94","1.509036","62.75.195.236","192.168.138.158","TCP","1514","80  >  49186 [ACK] Seq=52132 Ack=688 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"95","1.509047","62.75.195.236","192.168.138.158","TCP","1328","80  >  49186 [PSH, ACK] Seq=53592 Ack=688 Win=64240 Len=1274 [TCP segment of a reassembled PDU]"
"96","1.509183","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=54866 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"97","1.511054","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=56233 Win=45102 Len=0"
"98","1.511200","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=56233 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"99","1.522056","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=57600 Win=64240 Len=0"
"100","1.524814","62.75.195.236","192.168.138.158","TCP","1514","80  >  49186 [ACK] Seq=57600 Ack=688 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"101","1.524821","62.75.195.236","192.168.138.158","TCP","1328","80  >  49186 [PSH, ACK] Seq=59060 Ack=688 Win=64240 Len=1274 [TCP segment of a reassembled PDU]"
"102","1.524903","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=60334 Win=61506 Len=0"
"103","1.612139","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=60334 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"104","1.612221","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=61701 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"105","1.612411","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=63068 Win=58772 Len=0"
"106","1.612465","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=63068 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"107","1.612697","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=64435 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"108","1.612796","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=65802 Win=56038 Len=0"
"109","1.612799","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=65802 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"110","1.614004","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=67169 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"111","1.614053","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=68536 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"112","1.614100","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=69903 Win=51937 Len=0"
"113","1.614359","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=69903 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"114","1.614569","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=71270 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"115","1.614622","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=72637 Win=49203 Len=0"
"116","1.625601","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=72637 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"117","1.625802","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=74004 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"118","1.625879","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=75371 Win=46469 Len=0"
"119","1.625953","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=75371 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"120","1.626055","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=76738 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"121","1.626149","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=78105 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"122","1.626218","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=79472 Win=42368 Len=0"
"123","1.626313","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=79472 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"124","1.626387","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=80839 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"125","1.626496","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=82206 Win=39634 Len=0"
"126","1.626618","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=82206 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"127","1.628622","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=83573 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"128","1.628693","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=84940 Win=36900 Len=0"
"129","1.628697","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=84940 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"130","1.628844","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=86307 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"131","1.628900","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=87674 Win=34166 Len=0"
"132","1.628982","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=87674 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"133","1.639696","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=89041 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"134","1.639748","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=90408 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"135","1.639754","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=90408 Win=31432 Len=0"
"136","1.640119","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=91775 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"137","1.640168","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=93142 Win=28698 Len=0"
"138","1.640275","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=93142 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"139","1.640324","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=94509 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"140","1.640391","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=95876 Win=25964 Len=0"
"141","1.640547","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=95876 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"142","1.653652","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=97243 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"143","1.653743","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=98610 Win=23230 Len=0"
"144","1.654177","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=98610 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"145","1.666933","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=99977 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"146","1.666991","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=101344 Win=20496 Len=0"
"147","1.700600","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=101344 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"148","1.700829","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=102711 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"149","1.700915","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=104078 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"150","1.703453","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=105445 Win=16395 Len=0"
"151","1.713943","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=105445 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"152","1.742283","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=106812 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"153","1.742395","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=108179 Win=13661 Len=0"
"154","1.744057","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=108179 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"155","1.744194","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=109546 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"156","1.744298","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=110913 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"157","1.744406","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=112280 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"158","1.744746","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=113647 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"159","1.744855","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=115014 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"160","1.746380","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=116381 Win=5459 Len=0"
"161","1.754639","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=116381 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"162","1.754655","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=117748 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"163","1.754693","192.168.138.158","62.75.195.236","TCP","60","49186  >  80 [ACK] Seq=688 Ack=119115 Win=2725 Len=0"
"164","1.754695","62.75.195.236","192.168.138.158","TCP","1421","80  >  49186 [PSH, ACK] Seq=119115 Ack=688 Win=64240 Len=1367 [TCP segment of a reassembled PDU]"
"165","1.755570","62.75.195.236","192.168.138.158","TCP","1412","[TCP Window Full] 80  >  49186 [PSH, ACK] Seq=120482 Ack=688 Win=64240 Len=1358 [TCP segment of a reassembled PDU]"
"166","1.757942","192.168.138.158","62.75.195.236","TCP","60","[TCP ZeroWindow] 49186  >  80 [ACK] Seq=688 Ack=121840 Win=0 Len=0"
"167","1.758002","62.75.195.236","192.168.138.158","TCP","60","[TCP ZeroWindowProbe] 80  >  49186 [PSH, ACK] Seq=121840 Ack=688 Win=64240 Len=1 [TCP segment of a reassembled PDU]"
"168","1.758043","192.168.138.158","62.75.195.236","TCP","60","[TCP ZeroWindowProbeAck] [TCP ZeroWindow] 49186  >  80 [ACK] Seq=688 Ack=121840 Win=0 Len=0"
"169","2.010995","192.168.138.158","62.75.195.236","TCP","66","49188  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"170","2.146652","62.75.195.236","192.168.138.158","TCP","60","80  >  49188 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
