"No.","Time","Source","Destination","Protocol","Length","Info"
"16","0.834170","216.58.210.67","192.168.122.62","TCP","54","80  >  49159 [ACK] Seq=1 Ack=532 Win=44032 Len=0"
"17","0.849802","216.58.210.67","192.168.122.62","HTTP","1187","HTTP/1.1 302 Found  (text/html)"
"18","0.878671","192.168.122.62","216.58.210.67","TCP","66","49160  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"19","1.012931","216.58.210.67","192.168.122.62","TCP","66","443  >  49160 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1369 SACK_PERM=1 WS=128"
"20","1.013256","192.168.122.62","216.58.210.67","TCP","60","49160  >  443 [ACK] Seq=1 Ack=1 Win=65712 Len=0"
"21","1.035893","192.168.122.62","216.58.210.67","TLSv1.2","212","Client Hello"
"22","1.057798","192.168.122.62","216.58.210.67","TCP","60","49159  >  80 [ACK] Seq=532 Ack=1134 Win=64576 Len=0"
"23","1.163722","216.58.210.67","192.168.122.62","TCP","54","443  >  49160 [ACK] Seq=1 Ack=159 Win=44032 Len=0"
"24","1.166144","216.58.210.67","192.168.122.62","TLSv1.2","1423","Server Hello"
"25","1.166477","216.58.210.67","192.168.122.62","TCP","1423","443  >  49160 [ACK] Seq=1370 Ack=159 Win=44032 Len=1369 [TCP segment of a reassembled PDU]"
"26","1.166704","216.58.210.67","192.168.122.62","TLSv1.2","841","Certificate, Server Key Exchange, Server Hello Done"
"27","1.166713","192.168.122.62","216.58.210.67","TCP","60","49160  >  443 [ACK] Seq=159 Ack=2739 Win=65712 Len=0"
"28","1.195806","192.168.122.62","216.58.210.67","TLSv1.2","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"29","1.329113","216.58.210.67","192.168.122.62","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message"
"30","1.366914","192.168.122.62","216.58.210.67","TLSv1.2","875","Application Data"
"31","1.539619","216.58.210.67","192.168.122.62","TCP","54","443  >  49160 [ACK] Seq=3601 Ack=1130 Win=46720 Len=0"
"32","1.556910","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"33","1.557226","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"34","1.557469","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"35","1.557575","192.168.122.62","216.58.210.67","TCP","60","49160  >  443 [ACK] Seq=1130 Ack=6331 Win=65712 Len=0"
"36","1.557726","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"37","1.557809","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"38","1.557968","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"39","1.558144","192.168.122.62","216.58.210.67","TCP","60","49160  >  443 [ACK] Seq=1130 Ack=9061 Win=65712 Len=0"
"40","1.558240","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"41","1.558321","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"42","1.558414","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"43","1.558493","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"44","1.558671","192.168.122.62","216.58.210.67","TCP","60","49160  >  443 [ACK] Seq=1130 Ack=11791 Win=65712 Len=0"
"45","1.559103","192.168.122.62","216.58.210.67","TCP","60","49160  >  443 [ACK] Seq=1130 Ack=14521 Win=62980 Len=0"
"46","1.559831","192.168.122.62","216.58.210.67","TCP","60","49160  >  443 [ACK] Seq=1130 Ack=17251 Win=60252 Len=0"
"47","1.560076","192.168.122.62","216.58.210.67","TCP","60","[TCP Window Update] 49160  >  443 [ACK] Seq=1130 Ack=17251 Win=65088 Len=0"
"48","1.694709","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data"
"49","1.694944","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data"
"50","1.695129","192.168.122.62","216.58.210.67","TCP","60","49160  >  443 [ACK] Seq=1130 Ack=19989 Win=65712 Len=0"
"51","1.695193","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"52","1.695446","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"53","1.695480","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"54","1.695583","192.168.122.62","216.58.210.67","TCP","60","49160  >  443 [ACK] Seq=1130 Ack=22727 Win=65712 Len=0"
"55","1.695698","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"56","1.695730","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"57","1.695749","216.58.210.67","192.168.122.62","TLSv1.2","356","Application Data, Application Data"
"58","1.695867","192.168.122.62","216.58.210.67","TCP","60","49160  >  443 [ACK] Seq=1130 Ack=25465 Win=65712 Len=0"
"59","1.696038","192.168.122.62","216.58.210.67","TCP","60","49160  >  443 [ACK] Seq=1130 Ack=27136 Win=64040 Len=0"
"60","1.768923","192.168.122.62","216.58.210.67","TCP","60","[TCP Window Update] 49160  >  443 [ACK] Seq=1130 Ack=27136 Win=65712 Len=0"
"61","1.798786","192.168.122.62","216.58.210.67","TLSv1.2","747","Application Data"
"62","1.803567","192.168.122.62","216.58.210.67","TCP","60","49159  >  80 [FIN, ACK] Seq=532 Ack=1134 Win=64576 Len=0"
"63","1.803999","192.168.122.62","216.58.210.67","TCP","66","49161  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"64","1.813852","192.168.122.62","216.58.210.67","TCP","66","49162  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"65","1.814962","192.168.122.62","192.168.122.1","DNS","75","Standard query 0xbbd4 A ssl.gstatic.com"
"66","1.928250","216.58.210.67","192.168.122.62","TCP","54","443  >  49160 [ACK] Seq=27136 Ack=1823 Win=48384 Len=0"
"67","1.929843","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"68","1.929940","216.58.210.67","192.168.122.62","TLSv1.2","971","Application Data"
"69","1.930154","192.168.122.62","216.58.210.67","TCP","60","49160  >  443 [ACK] Seq=1823 Ack=29418 Win=65712 Len=0"
"70","1.933344","216.58.210.67","192.168.122.62","TCP","54","80  >  49159 [FIN, ACK] Seq=1134 Ack=533 Win=44032 Len=0"
"71","1.933412","216.58.210.67","192.168.122.62","TCP","66","443  >  49161 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1369 SACK_PERM=1 WS=128"
"72","1.933548","192.168.122.62","216.58.210.67","TCP","60","49159  >  80 [ACK] Seq=533 Ack=1135 Win=64576 Len=0"
"73","1.935105","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1 Ack=1 Win=65712 Len=0"
"74","1.948152","216.58.210.67","192.168.122.62","TCP","66","443  >  49162 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1369 SACK_PERM=1 WS=128"
"75","1.948323","192.168.122.62","216.58.210.67","TCP","60","49162  >  443 [ACK] Seq=1 Ack=1 Win=65712 Len=0"
"76","1.957579","192.168.122.1","192.168.122.62","DNS","91","Standard query response 0xbbd4 A ssl.gstatic.com A 216.58.210.67"
"77","1.958531","192.168.122.62","216.58.210.67","TCP","66","49163  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"78","1.959526","192.168.122.62","216.58.210.67","TCP","66","49164  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"79","1.961339","192.168.122.62","216.58.210.67","TLSv1.2","244","Client Hello"
"80","1.961689","192.168.122.62","216.58.210.67","TLSv1.2","244","Client Hello"
"81","1.966753","192.168.122.62","216.58.210.67","TLSv1.2","747","Application Data"
"82","2.092962","216.58.210.67","192.168.122.62","TCP","66","443  >  49164 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1369 SACK_PERM=1 WS=128"
"83","2.093237","216.58.210.67","192.168.122.62","TCP","66","443  >  49163 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1369 SACK_PERM=1 WS=128"
"84","2.093429","192.168.122.62","216.58.210.67","TCP","60","49164  >  443 [ACK] Seq=1 Ack=1 Win=65712 Len=0"
"85","2.093580","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1 Ack=1 Win=65712 Len=0"
"86","2.094038","192.168.122.62","216.58.210.67","TLSv1.2","211","Client Hello"
"87","2.094263","192.168.122.62","216.58.210.67","TLSv1.2","244","Client Hello"
"88","2.099734","216.58.210.67","192.168.122.62","TCP","54","443  >  49161 [ACK] Seq=1 Ack=191 Win=44032 Len=0"
"89","2.101135","216.58.210.67","192.168.122.62","TCP","54","443  >  49162 [ACK] Seq=1 Ack=191 Win=44032 Len=0"
"90","2.103678","216.58.210.67","192.168.122.62","TLSv1.2","1423","Server Hello"
"91","2.103912","216.58.210.67","192.168.122.62","TCP","1423","443  >  49162 [ACK] Seq=1370 Ack=191 Win=44032 Len=1369 [TCP segment of a reassembled PDU]"
"92","2.103975","216.58.210.67","192.168.122.62","TLSv1.2","841","Certificate, Server Key Exchange, Server Hello Done"
"93","2.104153","216.58.210.67","192.168.122.62","TLSv1.2","1423","Server Hello"
"94","2.104304","192.168.122.62","216.58.210.67","TCP","60","49162  >  443 [ACK] Seq=191 Ack=2739 Win=65712 Len=0"
"95","2.104410","216.58.210.67","192.168.122.62","TCP","1423","443  >  49161 [ACK] Seq=1370 Ack=191 Win=44032 Len=1369 [TCP segment of a reassembled PDU]"
"96","2.104474","216.58.210.67","192.168.122.62","TLSv1.2","841","Certificate, Server Key Exchange, Server Hello Done"
"97","2.104642","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=191 Ack=2739 Win=65712 Len=0"
"98","2.108727","216.58.210.67","192.168.122.62","TLSv1.2","779","Application Data"
"99","2.119632","192.168.122.62","216.58.210.67","TLSv1.2","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"100","2.126771","192.168.122.62","216.58.210.67","TLSv1.2","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"101","2.223852","216.58.210.67","192.168.122.62","TCP","54","443  >  49163 [ACK] Seq=1 Ack=191 Win=44032 Len=0"
"102","2.224033","216.58.210.67","192.168.122.62","TCP","54","443  >  49164 [ACK] Seq=1 Ack=158 Win=44032 Len=0"
"103","2.225082","216.58.210.67","192.168.122.62","TLSv1.2","1423","Server Hello"
"104","2.225351","216.58.210.67","192.168.122.62","TCP","1423","443  >  49164 [ACK] Seq=1370 Ack=158 Win=44032 Len=1369 [TCP segment of a reassembled PDU]"
"105","2.225602","216.58.210.67","192.168.122.62","TLSv1.2","1243","Certificate, Server Key Exchange, Server Hello Done"
"106","2.225634","192.168.122.62","216.58.210.67","TCP","60","49164  >  443 [ACK] Seq=158 Ack=2739 Win=65712 Len=0"
"107","2.226847","216.58.210.67","192.168.122.62","TLSv1.2","1423","Server Hello"
"108","2.227156","216.58.210.67","192.168.122.62","TCP","1423","443  >  49163 [ACK] Seq=1370 Ack=191 Win=44032 Len=1369 [TCP segment of a reassembled PDU]"
"109","2.227221","216.58.210.67","192.168.122.62","TLSv1.2","841","Certificate, Server Key Exchange, Server Hello Done"
"110","2.227455","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=191 Ack=2739 Win=65712 Len=0"
"111","2.241186","192.168.122.62","216.58.210.67","TLSv1.2","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"112","2.249209","192.168.122.62","216.58.210.67","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"113","2.250586","216.58.210.67","192.168.122.62","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message"
"114","2.252484","192.168.122.62","216.58.210.67","TLSv1.2","747","Application Data"
"115","2.263672","216.58.210.67","192.168.122.62","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message"
"116","2.265315","192.168.122.62","216.58.210.67","TLSv1.2","747","Application Data"
"117","2.321175","192.168.122.62","216.58.210.67","TCP","60","49160  >  443 [ACK] Seq=2516 Ack=30143 Win=64984 Len=0"
"118","2.378611","216.58.210.67","192.168.122.62","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message"
"119","2.382767","192.168.122.62","216.58.210.67","TLSv1.2","827","Application Data"
"120","2.383556","216.58.210.67","192.168.122.62","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"121","2.390507","192.168.122.62","216.58.210.67","TLSv1.2","496","Application Data"
"122","2.392671","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"123","2.393069","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"124","2.393222","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"125","2.393222","192.168.122.62","216.58.210.67","TCP","60","49162  >  443 [ACK] Seq=1034 Ack=6331 Win=65712 Len=0"
"126","2.393302","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"127","2.393469","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"128","2.393496","192.168.122.62","216.58.210.67","TCP","60","49162  >  443 [ACK] Seq=1034 Ack=9061 Win=65712 Len=0"
"129","2.393551","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"130","2.393673","216.58.210.67","192.168.122.62","TLSv1.2","731","Application Data"
"131","2.393962","192.168.122.62","216.58.210.67","TCP","60","49162  >  443 [ACK] Seq=1034 Ack=11791 Win=65712 Len=0"
"132","2.395924","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"133","2.396146","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data"
"134","2.396394","216.58.210.67","192.168.122.62","TLSv1.2","1415","Application Data"
"135","2.396562","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=6335 Win=65712 Len=0"
"136","2.396651","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data"
"137","2.396685","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data"
"138","2.396897","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"139","2.396930","216.58.210.67","192.168.122.62","TLSv1.2","1407","Application Data"
"140","2.397146","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"141","2.397176","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"142","2.397350","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=9065 Win=65712 Len=0"
"143","2.397395","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"144","2.397950","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=11803 Win=65712 Len=0"
"145","2.398375","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=14521 Win=62992 Len=0"
"146","2.399112","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=17251 Win=60264 Len=0"
"147","2.400727","192.168.122.62","216.58.210.67","TCP","60","[TCP Window Update] 49161  >  443 [ACK] Seq=1034 Ack=17251 Win=63736 Len=0"
"148","2.404231","192.168.122.62","216.58.210.67","TCP","60","[TCP Window Update] 49161  >  443 [ACK] Seq=1034 Ack=17251 Win=65712 Len=0"
"149","2.520173","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"150","2.520493","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"151","2.520744","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"152","2.520868","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=6331 Win=65712 Len=0"
"153","2.520997","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data"
"154","2.521092","216.58.210.67","192.168.122.62","TLSv1.2","1415","Application Data"
"155","2.521239","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=9065 Win=65712 Len=0"
"156","2.521255","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"157","2.521347","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"158","2.521490","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"159","2.521630","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=11791 Win=65712 Len=0"
"160","2.521968","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=14521 Win=62980 Len=0"
"161","2.522386","192.168.122.62","216.58.210.67","TCP","60","[TCP Window Update] 49163  >  443 [ACK] Seq=1114 Ack=14521 Win=65712 Len=0"
"162","2.525085","216.58.210.67","192.168.122.62","TLSv1.2","1406","Application Data"
"163","2.525496","216.58.210.67","192.168.122.62","TLSv1.2","1406","Application Data"
"164","2.525746","216.58.210.67","192.168.122.62","TLSv1.2","1406","Application Data"
"165","2.525769","192.168.122.62","216.58.210.67","TCP","60","49164  >  443 [ACK] Seq=726 Ack=6683 Win=65712 Len=0"
"166","2.526005","216.58.210.67","192.168.122.62","TLSv1.2","1406","Application Data"
"167","2.526098","216.58.210.67","192.168.122.62","TLSv1.2","1406","Application Data"
"168","2.526165","192.168.122.62","216.58.210.67","TCP","60","49164  >  443 [ACK] Seq=726 Ack=9387 Win=65712 Len=0"
"169","2.526202","216.58.210.67","192.168.122.62","TLSv1.2","1406","Application Data"
"170","2.526294","216.58.210.67","192.168.122.62","TLSv1.2","1406","Application Data"
"171","2.526475","216.58.210.67","192.168.122.62","TLSv1.2","953","Application Data"
"172","2.526529","192.168.122.62","216.58.210.67","TCP","60","49164  >  443 [ACK] Seq=726 Ack=12091 Win=65712 Len=0"
"173","2.526837","192.168.122.62","216.58.210.67","TCP","60","49164  >  443 [ACK] Seq=726 Ack=14342 Win=63460 Len=0"
"174","2.528519","192.168.122.62","216.58.210.67","TCP","60","[TCP Window Update] 49164  >  443 [ACK] Seq=726 Ack=14342 Win=65712 Len=0"
"175","2.534368","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data"
"176","2.534938","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data"
"177","2.535059","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=19989 Win=65712 Len=0"
"178","2.535188","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"179","2.535442","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"180","2.535543","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=22727 Win=65712 Len=0"
"181","2.535690","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"182","2.535722","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"183","2.535938","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"184","2.535980","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=25465 Win=65712 Len=0"
"185","2.536186","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"186","2.536219","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"187","2.536294","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=28203 Win=65712 Len=0"
"188","2.536439","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"189","2.536475","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"190","2.536524","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=30941 Win=64340 Len=0"
"191","2.536687","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"192","2.536723","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
"193","2.536806","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=33679 Win=61604 Len=0"
"194","2.537003","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data"
"195","2.537096","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=17255 Win=65712 Len=0"
"196","2.537723","192.168.122.62","216.58.210.67","TCP","60","[TCP Window Update] 49161  >  443 [ACK] Seq=1034 Ack=33679 Win=65076 Len=0"
"197","2.552178","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"198","2.552396","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"199","2.552628","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"200","2.552657","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"201","2.552857","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=36417 Win=65712 Len=0"
"202","2.553059","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=39155 Win=65712 Len=0"
"203","2.566863","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"204","2.566919","216.58.210.67","192.168.122.62","TLSv1.2","332","Application Data, Application Data"
"205","2.567585","192.168.122.62","216.58.210.67","TCP","60","49161  >  443 [ACK] Seq=1034 Ack=40802 Win=65712 Len=0"
"206","2.597156","192.168.122.62","216.58.210.67","TLSv1.2","747","Application Data"
"207","2.597471","192.168.122.62","216.58.210.67","TLSv1.2","619","Application Data"
"208","2.633643","192.168.122.62","216.58.210.67","TLSv1.2","517","Application Data"
"209","2.649878","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data"
"210","2.650183","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"211","2.650377","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"212","2.650413","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"213","2.650477","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=19993 Win=65712 Len=0"
"214","2.650697","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=22731 Win=65712 Len=0"
"215","2.659750","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"216","2.660162","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"217","2.660286","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=25469 Win=65712 Len=0"
"218","2.660408","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"219","2.660662","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"220","2.660698","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"221","2.660791","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=28207 Win=65712 Len=0"
"222","2.660913","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"223","2.660946","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"224","2.661030","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=30945 Win=65712 Len=0"
"225","2.661155","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"226","2.661252","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=33683 Win=65712 Len=0"
"227","2.677323","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"228","2.677573","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"229","2.677733","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=36421 Win=65712 Len=0"
"230","2.677808","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"231","2.677844","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"232","2.677987","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=39159 Win=65712 Len=0"
"233","2.691919","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"234","2.692188","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"235","2.692362","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"236","2.692509","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=41897 Win=65712 Len=0"
"237","2.692573","216.58.210.67","192.168.122.62","TLSv1.2","1423","Application Data [TCP segment of a reassembled PDU]"
"238","2.692866","192.168.122.62","216.58.210.67","TCP","60","49163  >  443 [ACK] Seq=1114 Ack=44635 Win=65712 Len=0"
"239","2.735517","216.58.210.67","192.168.122.62","TLSv1.2","1419","Application Data"
