"No.","Time","Source","Destination","Protocol","Length","Info"
"135","5.856447","209.151.168.27","172.16.138.158","TCP","1409","80  >  49164 [PSH, ACK] Seq=27101 Ack=374 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"136","5.856580","172.16.138.158","209.151.168.27","TCP","60","49164  >  80 [ACK] Seq=374 Ack=28456 Win=64240 Len=0"
"137","5.856584","209.151.168.27","172.16.138.158","TCP","1409","80  >  49164 [PSH, ACK] Seq=28456 Ack=374 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"138","5.856654","209.151.168.27","172.16.138.158","TCP","1409","80  >  49164 [PSH, ACK] Seq=29811 Ack=374 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"139","5.856695","172.16.138.158","209.151.168.27","TCP","60","49164  >  80 [ACK] Seq=374 Ack=31166 Win=64240 Len=0"
"140","5.868580","209.151.168.27","172.16.138.158","TCP","1409","80  >  49164 [PSH, ACK] Seq=31166 Ack=374 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"141","5.870184","209.151.168.27","172.16.138.158","TCP","1409","80  >  49164 [PSH, ACK] Seq=32521 Ack=374 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"142","5.870254","172.16.138.158","209.151.168.27","TCP","60","49164  >  80 [ACK] Seq=374 Ack=33876 Win=64240 Len=0"
"143","5.889507","209.151.168.27","172.16.138.158","TCP","1409","80  >  49164 [PSH, ACK] Seq=33876 Ack=374 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"144","5.903203","172.16.138.158","209.151.168.27","TCP","60","[TCP ACKed unseen segment] 49164  >  80 [ACK] Seq=374 Ack=35393 Win=64240 Len=0"
"145","5.903608","172.16.138.158","209.151.168.27","TCP","60","[TCP ACKed unseen segment] 49164  >  80 [FIN, ACK] Seq=374 Ack=35393 Win=64240 Len=0"
"146","5.903616","209.151.168.27","172.16.138.158","TCP","60","[TCP Previous segment not captured] 80  >  49164 [ACK] Seq=35393 Ack=375 Win=64239 Len=0"
"147","5.920148","172.16.138.158","209.151.168.27","TCP","66","49165  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"148","5.920328","172.16.138.158","209.151.168.27","TCP","66","49166  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"149","5.923314","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49160 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"150","5.923319","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49161 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"151","5.923321","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49162 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"152","5.923322","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49163 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"153","6.016367","209.151.168.27","172.16.138.158","TCP","60","80  >  49165 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"154","6.016377","209.151.168.27","172.16.138.158","TCP","60","80  >  49166 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"155","6.016447","172.16.138.158","209.151.168.27","TCP","60","49165  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"156","6.016473","172.16.138.158","209.151.168.27","TCP","60","49166  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"157","6.016720","172.16.138.158","209.151.168.27","HTTP","424","GET /css/ie.css?template=generic&.css HTTP/1.1 "
"158","6.016766","209.151.168.27","172.16.138.158","TCP","60","80  >  49165 [ACK] Seq=1 Ack=371 Win=64240 Len=0"
"159","6.016877","172.16.138.158","209.151.168.27","HTTP","407","GET /js/style-fix.js HTTP/1.1 "
"160","6.016917","209.151.168.27","172.16.138.158","TCP","60","80  >  49166 [ACK] Seq=1 Ack=354 Win=64240 Len=0"
"161","6.024469","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49160 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"162","6.024475","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49161 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"163","6.024476","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49162 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"164","6.024478","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49163 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"165","6.115041","172.16.138.158","209.151.168.27","TCP","60","[TCP ACKed unseen segment] 49165  >  80 [ACK] Seq=371 Ack=559 Win=63683 Len=0"
"166","6.115150","172.16.138.158","209.151.168.27","TCP","60","[TCP ACKed unseen segment] 49165  >  80 [FIN, ACK] Seq=371 Ack=559 Win=63683 Len=0"
"167","6.115202","209.151.168.27","172.16.138.158","TCP","60","[TCP Previous segment not captured] 80  >  49165 [ACK] Seq=559 Ack=372 Win=64239 Len=0"
"168","6.125819","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49160 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"169","6.125827","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49161 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"170","6.125828","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49162 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"171","6.125830","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49163 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"172","6.130888","172.16.138.158","209.151.168.27","TCP","60","[TCP ACKed unseen segment] 49166  >  80 [ACK] Seq=354 Ack=1116 Win=63126 Len=0"
"173","6.132275","172.16.138.158","209.151.168.27","TCP","60","[TCP ACKed unseen segment] 49166  >  80 [FIN, ACK] Seq=354 Ack=1116 Win=63126 Len=0"
"174","6.132378","209.151.168.27","172.16.138.158","TCP","60","[TCP Previous segment not captured] 80  >  49166 [ACK] Seq=1116 Ack=355 Win=64239 Len=0"
"175","6.143883","172.16.138.158","209.151.168.27","TCP","66","49167  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"176","6.192060","209.151.168.27","172.16.138.158","TCP","60","80  >  49167 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"177","6.192239","172.16.138.158","209.151.168.27","TCP","60","49167  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"178","6.192442","172.16.138.158","209.151.168.27","HTTP","418","GET /js/css_browser_selector.js HTTP/1.1 "
"179","6.192483","209.151.168.27","172.16.138.158","TCP","60","80  >  49167 [ACK] Seq=1 Ack=365 Win=64240 Len=0"
"180","6.225859","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49160 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"181","6.225871","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49161 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"182","6.225874","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49162 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"183","6.225875","209.151.168.27","172.16.138.158","TCP","60","[TCP Retransmission] 80  >  49163 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"184","6.265530","209.151.168.27","172.16.138.158","TCP","1514","80  >  49167 [ACK] Seq=1 Ack=365 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"185","6.265634","172.16.138.158","209.151.168.27","TCP","60","[TCP ACKed unseen segment] 49167  >  80 [ACK] Seq=365 Ack=1658 Win=64240 Len=0"
