"No.","Time","Source","Destination","Protocol","Length","Info"
"27","7.864694","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"28","7.868505","192.168.122.200","192.168.122.2","DNS","85","Standard query 0x9a02 A teredo.ipv6.microsoft.com"
"29","7.930521","192.168.122.2","192.168.122.200","DNS","150","Standard query response 0x9a02 A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net A 157.56.106.189"
"30","7.957675","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"31","7.959448","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"32","7.960062","192.168.122.200","224.0.0.252","LLMNR","71","Standard query 0x241c ANY Geronimo-PC"
"33","7.988857","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"34","8.066966","192.168.122.200","224.0.0.252","LLMNR","71","Standard query 0x241c ANY Geronimo-PC"
"35","8.270446","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"36","8.270882","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"37","8.271490","192.168.122.200","224.0.0.252","LLMNR","71","Standard query 0xd1d2 ANY Geronimo-PC"
"38","8.378751","192.168.122.200","224.0.0.252","LLMNR","71","Standard query 0xd1d2 ANY Geronimo-PC"
"39","8.487964","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"40","8.498745","192.168.122.200","255.255.255.255","DHCP","342","DHCP Inform   - Transaction ID 0x8deb5134"
"41","8.498907","192.168.122.1","192.168.122.200","DHCP","342","DHCP ACK      - Transaction ID 0x8deb5134"
"42","8.508951","192.168.122.200","224.0.0.252","LLMNR","64","Standard query 0xe2da A wpad"
"43","8.582089","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"44","8.582541","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"45","8.583131","192.168.122.200","224.0.0.252","LLMNR","71","Standard query 0x90dd ANY Geronimo-PC"
"46","8.612940","192.168.122.200","224.0.0.252","LLMNR","64","Standard query 0xe2da A wpad"
"47","8.628477","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"48","8.690944","192.168.122.200","224.0.0.252","LLMNR","71","Standard query 0x90dd ANY Geronimo-PC"
"49","8.816504","192.168.122.200","192.168.122.255","NBNS","92","Name query NB WPAD<00>"
"50","8.825195","192.168.122.200","192.168.122.2","DNS","85","Standard query 0x2300 A teredo.ipv6.microsoft.com"
"51","8.887127","192.168.122.2","192.168.122.200","DNS","150","Standard query response 0x2300 A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net A 157.56.144.215"
"52","8.890276","192.168.122.200","192.168.122.2","DNS","85","Standard query 0xac26 A teredo.ipv6.microsoft.com"
"53","8.896897","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"54","8.897378","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"55","8.898096","192.168.122.200","224.0.0.252","LLMNR","71","Standard query 0xadfd ANY Geronimo-PC"
"56","8.954299","192.168.122.2","192.168.122.200","DNS","150","Standard query response 0xac26 A teredo.ipv6.microsoft.com CNAME teredo.ipv6.microsoft.com.nsatc.net A 157.56.106.189"
"57","8.987019","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"58","9.002865","192.168.122.200","224.0.0.252","LLMNR","71","Standard query 0xadfd ANY Geronimo-PC"
"59","9.206916","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"60","9.212422","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"61","9.214035","192.168.122.200","224.0.0.252","LLMNR","71","Standard query 0x9c4f ANY Geronimo-PC"
"62","9.315057","192.168.122.200","224.0.0.252","LLMNR","71","Standard query 0x9c4f ANY Geronimo-PC"
"63","9.392805","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"64","9.486364","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"65","9.517963","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"66","9.518435","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"67","9.519057","192.168.122.200","224.0.0.252","LLMNR","71","Standard query 0x3233 ANY Geronimo-PC"
"68","9.579991","192.168.122.200","192.168.122.255","NBNS","92","Name query NB WPAD<00>"
"69","9.627108","192.168.122.200","224.0.0.252","LLMNR","71","Standard query 0x3233 ANY Geronimo-PC"
"70","9.985576","192.168.122.200","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"71","10.159179","192.168.122.200","224.0.0.252","LLMNR","66","Standard query 0x474e A isatap"
"72","10.267933","192.168.122.200","224.0.0.252","LLMNR","66","Standard query 0x474e A isatap"
"73","10.344357","192.168.122.200","192.168.122.255","NBNS","92","Name query NB WPAD<00>"
"74","10.469824","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"75","11.110587","192.168.122.200","192.168.122.2","DNS","76","Standard query 0xb5a8 A www.msftncsi.com"
"76","11.194633","192.168.122.2","192.168.122.200","DNS","181","Standard query response 0xb5a8 A www.msftncsi.com CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g.akamai.net A 23.15.4.16 A 23.15.4.18"
"77","11.199334","192.168.122.200","23.15.4.16","TCP","66","49157  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"78","11.233674","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"79","11.265862","23.15.4.16","192.168.122.200","TCP","66","80  >  49157 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1367 SACK_PERM=1 WS=32"
"80","11.266218","192.168.122.200","23.15.4.16","TCP","60","49157  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"81","11.268327","192.168.122.200","23.15.4.16","HTTP","151","GET /ncsi.txt HTTP/1.1 "
"82","11.419816","23.15.4.16","192.168.122.200","TCP","54","80  >  49157 [ACK] Seq=1 Ack=98 Win=14624 Len=0"
"83","11.663758","23.15.4.16","192.168.122.200","HTTP","233","HTTP/1.1 200 OK  (text/plain)"
"84","11.663789","23.15.4.16","192.168.122.200","TCP","54","80  >  49157 [FIN, ACK] Seq=180 Ack=98 Win=14624 Len=0"
"85","11.664121","192.168.122.200","23.15.4.16","TCP","60","49157  >  80 [ACK] Seq=98 Ack=181 Win=65280 Len=0"
"86","11.664505","192.168.122.200","23.15.4.16","TCP","60","49157  >  80 [FIN, ACK] Seq=98 Ack=181 Win=65280 Len=0"
"87","11.724948","23.15.4.16","192.168.122.200","TCP","233","[TCP Out-Of-Order] 80  >  49157 [PSH, ACK] Seq=1 Ack=98 Win=14624 Len=179"
"88","11.789437","23.15.4.16","192.168.122.200","TCP","54","80  >  49157 [ACK] Seq=181 Ack=99 Win=14624 Len=0"
"89","11.997995","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"90","12.764085","192.168.122.200","224.0.0.252","LLMNR","66","Standard query 0x4056 A isatap"
"91","12.872004","192.168.122.200","224.0.0.252","LLMNR","66","Standard query 0x4056 A isatap"
"92","13.075006","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"93","13.357179","192.168.122.200","192.168.122.2","DNS","76","Standard query 0xc0d2 A dns.msftncsi.com"
"94","13.421317","192.168.122.2","192.168.122.200","DNS","92","Standard query response 0xc0d2 A dns.msftncsi.com A 131.107.255.255"
"95","13.422146","192.168.122.200","192.168.122.2","DNS","76","Standard query 0x06cb AAAA dns.msftncsi.com"
"96","13.481630","192.168.122.2","192.168.122.200","DNS","104","Standard query response 0x06cb AAAA dns.msftncsi.com AAAA fd3e:4f5a:5b81::1"
"97","13.838861","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"98","14.603208","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"99","15.371494","192.168.122.200","224.0.0.252","LLMNR","66","Standard query 0xaaf2 A isatap"
"100","15.477001","192.168.122.200","224.0.0.252","LLMNR","66","Standard query 0xaaf2 A isatap"
"101","15.679768","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"102","16.443969","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"103","17.208397","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"104","17.975290","192.168.122.200","224.0.0.252","LLMNR","66","Standard query 0x8bf5 A isatap"
"105","18.082326","192.168.122.200","224.0.0.252","LLMNR","66","Standard query 0x8bf5 A isatap"
"106","18.292370","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"107","19.049209","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"108","19.813613","192.168.122.200","192.168.122.255","NBNS","92","Name query NB ISATAP<00>"
"109","39.695294","192.168.122.200","192.168.122.2","DNS","70","Standard query 0x7f99 A google.com"
"110","39.771379","192.168.122.2","192.168.122.200","DNS","246","Standard query response 0x7f99 A google.com A 74.125.226.6 A 74.125.226.5 A 74.125.226.8 A 74.125.226.1 A 74.125.226.2 A 74.125.226.7 A 74.125.226.4 A 74.125.226.0 A 74.125.226.14 A 74.125.226.3 A 74.125.226.9"
"111","39.774477","192.168.122.200","74.125.226.6","TCP","66","49158  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"112","39.833572","74.125.226.6","192.168.122.200","TCP","66","80  >  49158 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1367 SACK_PERM=1 WS=128"
"113","39.834012","192.168.122.200","74.125.226.6","TCP","60","49158  >  80 [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"114","39.834295","192.168.122.200","74.125.226.6","HTTP","543","GET / HTTP/1.1 "
"115","40.195673","74.125.226.6","192.168.122.200","TCP","54","80  >  49158 [ACK] Seq=1 Ack=490 Win=44032 Len=0"
"116","40.195918","74.125.226.6","192.168.122.200","HTTP","577","HTTP/1.1 302 Found  (text/html)"
"117","40.205914","192.168.122.200","192.168.122.2","DNS","73","Standard query 0x7313 A www.google.ca"
"118","40.327638","192.168.122.2","192.168.122.200","DNS","137","Standard query response 0x7313 A www.google.ca A 74.125.226.63 A 74.125.226.55 A 74.125.226.47 A 74.125.226.56"
"119","40.328800","192.168.122.200","74.125.226.63","TCP","66","49159  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"120","40.391219","74.125.226.63","192.168.122.200","TCP","66","80  >  49159 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1367 SACK_PERM=1 WS=128"
"121","40.391641","192.168.122.200","74.125.226.63","TCP","60","49159  >  80 [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"122","40.392379","192.168.122.200","74.125.226.63","HTTP","582","GET /?gfe_rd=cr&ei=UGoRVf_6Msah8wer_4HwDg HTTP/1.1 "
"123","40.409831","192.168.122.200","74.125.226.6","TCP","60","49158  >  80 [ACK] Seq=490 Ack=524 Win=65092 Len=0"
"124","40.540086","74.125.226.63","192.168.122.200","TCP","54","80  >  49159 [ACK] Seq=1 Ack=529 Win=44032 Len=0"
"125","40.791289","74.125.226.63","192.168.122.200","HTTP","1173","HTTP/1.1 302 Found  (text/html)"
"126","40.814237","192.168.122.200","74.125.226.63","TCP","66","49160  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"127","40.865800","192.168.122.200","74.125.226.63","TCP","66","49159  >  80 [ACK] Seq=529 Ack=1120 Win=64496 Len=0 SLE=1 SRE=1120"
"128","40.916487","74.125.226.63","192.168.122.200","TCP","66","443  >  49160 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1367 SACK_PERM=1 WS=128"
"129","40.916732","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"130","40.942261","192.168.122.200","74.125.226.63","TLSv1.2","209","Client Hello"
"131","41.068305","74.125.226.63","192.168.122.200","TCP","54","443  >  49160 [ACK] Seq=1 Ack=156 Win=44032 Len=0"
"132","41.069103","74.125.226.63","192.168.122.200","TLSv1.2","1421","Server Hello"
"133","41.069346","74.125.226.63","192.168.122.200","TCP","1421","443  >  49160 [ACK] Seq=1368 Ack=156 Win=44032 Len=1367 [TCP segment of a reassembled PDU]"
"134","41.069592","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=156 Ack=2735 Win=65616 Len=0"
"135","41.118892","74.125.226.63","192.168.122.200","TLSv1.2","1247","Certificate, Server Key Exchange, Server Hello Done"
"136","41.313176","192.168.122.200","74.125.226.63","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"137","41.375651","74.125.226.63","192.168.122.200","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"138","41.414609","192.168.122.200","74.125.226.63","TLSv1.2","845","Application Data"
"139","41.517320","74.125.226.63","192.168.122.200","TCP","54","443  >  49160 [ACK] Seq=3979 Ack=1073 Win=45568 Len=0"
"140","41.527154","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"141","41.527186","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"142","41.527573","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"143","41.527592","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"144","41.527821","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"145","41.527829","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1073 Ack=6683 Win=65616 Len=0"
"146","41.528405","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1073 Ack=9387 Win=65616 Len=0"
"147","41.577065","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"148","41.577229","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1073 Ack=12091 Win=65616 Len=0"
"149","41.577289","74.125.226.63","192.168.122.200","TLSv1.2","1421","Application Data"
"150","41.577531","74.125.226.63","192.168.122.200","TLSv1.2","1391","Application Data"
"151","41.577552","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"152","41.577688","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1073 Ack=14795 Win=65616 Len=0"
"153","41.577779","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"154","41.577924","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1073 Ack=17499 Win=65616 Len=0"
"155","41.591072","74.125.226.63","192.168.122.200","TLSv1.2","1421","Application Data"
"156","41.591298","74.125.226.63","192.168.122.200","TLSv1.2","1421","Application Data [TCP segment of a reassembled PDU]"
"157","41.591549","74.125.226.63","192.168.122.200","TLSv1.2","1421","Application Data [TCP segment of a reassembled PDU]"
"158","41.591739","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1073 Ack=20233 Win=65616 Len=0"
"159","41.613617","192.168.122.200","74.125.226.63","TCP","60","49159  >  80 [FIN, ACK] Seq=529 Ack=1120 Win=64496 Len=0"
"160","41.613890","192.168.122.200","74.125.226.63","TCP","66","49161  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"161","41.622357","192.168.122.200","192.168.122.2","DNS","75","Standard query 0x050c A ssl.gstatic.com"
"162","41.627070","74.125.226.63","192.168.122.200","TLSv1.2","1421","Application Data [TCP segment of a reassembled PDU]"
"163","41.627202","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1073 Ack=22967 Win=65616 Len=0"
"164","41.637916","74.125.226.63","192.168.122.200","TLSv1.2","1421","Application Data [TCP segment of a reassembled PDU]"
"165","41.655138","192.168.122.200","74.125.226.63","TCP","66","49162  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"166","41.677180","74.125.226.63","192.168.122.200","TLSv1.2","1421","Application Data [TCP segment of a reassembled PDU]"
"167","41.677210","74.125.226.63","192.168.122.200","TLSv1.2","79","Application Data"
"168","41.677402","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1073 Ack=25701 Win=65616 Len=0"
"169","41.715072","192.168.122.200","74.125.226.63","TLSv1.2","735","Application Data"
"170","41.726881","74.125.226.63","192.168.122.200","TCP","66","443  >  49161 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1367 SACK_PERM=1 WS=128"
"171","41.726907","74.125.226.63","192.168.122.200","TCP","54","80  >  49159 [FIN, ACK] Seq=1120 Ack=530 Win=44032 Len=0"
"172","41.727060","192.168.122.200","74.125.226.63","TCP","60","49161  >  443 [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"173","41.727170","192.168.122.2","192.168.122.200","DNS","139","Standard query response 0x050c A ssl.gstatic.com A 74.125.226.23 A 74.125.226.31 A 74.125.226.24 A 74.125.226.15"
"174","41.727210","192.168.122.200","74.125.226.63","TCP","60","49159  >  80 [ACK] Seq=530 Ack=1121 Win=64496 Len=0"
"175","41.733634","192.168.122.200","74.125.226.63","TCP","66","49163  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"176","41.734349","192.168.122.200","74.125.226.23","TCP","66","49164  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"177","41.734672","192.168.122.200","74.125.226.63","TLSv1.2","241","Client Hello"
"178","41.776994","74.125.226.63","192.168.122.200","TCP","66","443  >  49162 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1367 SACK_PERM=1 WS=128"
"179","41.777467","192.168.122.200","74.125.226.63","TCP","60","49162  >  443 [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"180","41.778436","192.168.122.200","74.125.226.63","TLSv1.2","241","Client Hello"
"181","41.788945","74.125.226.63","192.168.122.200","TCP","54","443  >  49160 [ACK] Seq=25726 Ack=1754 Win=47232 Len=0"
"182","41.789320","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"183","41.789568","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"184","41.789793","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=28430 Win=65616 Len=0"
"185","41.789832","74.125.226.63","192.168.122.200","TLSv1.2","1421","Application Data"
"186","41.789843","74.125.226.63","192.168.122.200","TLSv1.2","1391","Application Data"
"187","41.790068","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"188","41.790077","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=31134 Win=65616 Len=0"
"189","41.790322","74.125.226.63","192.168.122.200","TLSv1.2","1421","Application Data"
"190","41.790337","74.125.226.63","192.168.122.200","TLSv1.2","1391","Application Data"
"191","41.790464","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=33853 Win=65616 Len=0"
"192","41.827356","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"193","41.827538","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"194","41.827727","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=36542 Win=65616 Len=0"
"195","41.827787","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"196","41.827810","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"197","41.828037","74.125.226.63","192.168.122.200","TLSv1.2","1421","Application Data"
"198","41.828284","74.125.226.63","192.168.122.200","TLSv1.2","1391","Application Data"
"199","41.828379","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=39246 Win=65616 Len=0"
"200","41.828804","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=41965 Win=65616 Len=0"
"201","41.839723","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"202","41.839963","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"203","41.840058","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=44654 Win=65616 Len=0"
"204","41.840212","74.125.226.63","192.168.122.200","TLSv1.2","1421","Application Data"
"205","41.840303","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=47373 Win=65616 Len=0"
"206","41.840461","74.125.226.63","192.168.122.200","TLSv1.2","1391","Application Data"
"207","41.840481","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"208","41.840665","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=50062 Win=65616 Len=0"
"209","41.840711","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"210","41.840726","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"211","41.840885","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=52766 Win=65616 Len=0"
"212","41.850702","74.125.226.63","192.168.122.200","TLSv1.2","1421","Application Data"
"213","41.850899","74.125.226.63","192.168.122.200","TLSv1.2","1391","Application Data"
"214","41.851149","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"215","41.851170","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=55470 Win=65616 Len=0"
"216","41.851177","74.125.226.23","192.168.122.200","TCP","66","443  >  49164 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1367 SACK_PERM=1 WS=128"
"217","41.851191","74.125.226.63","192.168.122.200","TCP","54","443  >  49161 [ACK] Seq=1 Ack=188 Win=44032 Len=0"
"218","41.851204","74.125.226.63","192.168.122.200","TCP","66","443  >  49163 [SYN, ACK] Seq=0 Ack=1 Win=42900 Len=0 MSS=1367 SACK_PERM=1 WS=128"
"219","41.851219","74.125.226.63","192.168.122.200","TLSv1.2","199","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"220","41.851232","74.125.226.63","192.168.122.200","TCP","54","443  >  49162 [ACK] Seq=1 Ack=188 Win=44032 Len=0"
"221","41.851459","192.168.122.200","74.125.226.23","TCP","60","49164  >  443 [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"222","41.851675","192.168.122.200","74.125.226.63","TCP","60","49163  >  443 [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"223","41.852758","192.168.122.200","74.125.226.63","TLSv1.2","241","Client Hello"
"224","41.853092","192.168.122.200","74.125.226.23","TLSv1.2","211","Client Hello"
"225","41.853423","192.168.122.200","74.125.226.63","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"226","41.854635","192.168.122.200","74.125.226.63","TLSv1.2","743","Application Data"
"227","41.877540","74.125.226.63","192.168.122.200","TLSv1.2","1421","Server Hello"
"228","41.877750","74.125.226.63","192.168.122.200","TCP","1421","443  >  49162 [ACK] Seq=1368 Ack=188 Win=44032 Len=1367 [TCP segment of a reassembled PDU]"
"229","41.877992","192.168.122.200","74.125.226.63","TCP","60","49162  >  443 [ACK] Seq=188 Ack=2735 Win=65616 Len=0"
"230","41.890049","74.125.226.63","192.168.122.200","TLSv1.2","1248","Certificate, Server Key Exchange, Server Hello Done"
"231","41.890258","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"232","41.890506","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"233","41.890529","74.125.226.63","192.168.122.200","TLSv1.2","133","Application Data"
"234","41.890599","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=58174 Win=65616 Len=0"
"235","41.890756","74.125.226.63","192.168.122.200","TLSv1.2","1406","Application Data"
"236","41.890914","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=59605 Win=65616 Len=0"
"237","41.900948","74.125.226.63","192.168.122.200","TLSv1.2","1421","Application Data"
"238","41.900981","74.125.226.63","192.168.122.200","TLSv1.2","269","Application Data"
"239","41.901206","192.168.122.200","74.125.226.63","TCP","60","49160  >  443 [ACK] Seq=1754 Ack=62324 Win=65616 Len=0"
"240","41.911596","192.168.122.200","74.125.226.63","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"241","41.918484","74.125.226.23","192.168.122.200","TCP","54","443  >  49164 [ACK] Seq=1 Ack=158 Win=44032 Len=0"
